sample_id,date,feature_name,location,code,pcs/m,quantity,parent_boundary,length,groupname,city,feature_type,canton
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G10,0.0,0,ticino,73.0,food and drink,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G66,0.0,0,ticino,73.0,infrastructure,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G935,0.0,0,ticino,73.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G135,0.0,0,ticino,73.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G21,0.0,0,ticino,73.0,food and drink,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G95,0.0,0,ticino,73.0,waste water,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G144,0.0,0,ticino,73.0,waste water,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G23,0.0,0,ticino,73.0,packaging non food,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G154,0.0,0,ticino,73.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G904,0.0,0,ticino,73.0,recreation,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G51,0.0,0,ticino,73.0,recreation,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G81,0.0,0,ticino,73.0,infrastructure,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G940,0.0,0,ticino,73.0,recreation,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G157,0.0,0,ticino,73.0,packaging non food,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G182,0.0,0,ticino,73.0,recreation,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G126,0.0,0,ticino,73.0,recreation,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G96,0.0,0,ticino,73.0,waste water,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G148,0.0,0,ticino,73.0,packaging non food,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G933,0.0,0,ticino,73.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G914,0.0,0,ticino,73.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G147,0.0,0,ticino,73.0,packaging non food,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G203,0.0,0,ticino,73.0,food and drink,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G82,0.0,0,ticino,73.0,infrastructure,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G11,0.0,0,ticino,73.0,recreation,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G38,0.0,0,ticino,73.0,unclassified,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G937,0.0,0,ticino,73.0,agriculture,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G193,0.0,0,ticino,73.0,unclassified,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G918,0.0,0,ticino,73.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G13,0.0,0,ticino,73.0,agriculture,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G930,0.0,0,ticino,73.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G153,0.0,0,ticino,73.0,food and drink,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G83,0.0,0,ticino,73.0,infrastructure,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G125,0.0,0,ticino,73.0,recreation,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G106,0.0,0,ticino,73.0,micro plastics (< 5mm),Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G103,0.0,0,ticino,73.0,micro plastics (< 5mm),Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G112,0.0,0,ticino,73.0,micro plastics (< 5mm),Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G50,0.0,0,ticino,73.0,recreation,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G99,0.0,0,ticino,73.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G97,0.0,0,ticino,73.0,waste water,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G9,0.0,0,ticino,73.0,infrastructure,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G4,0.0,0,ticino,73.0,packaging non food,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G5,0.0,0,ticino,73.0,packaging non food,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G151,0.0,0,ticino,73.0,food and drink,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G179,0.0,0,ticino,73.0,food and drink,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G62,0.0,0,ticino,73.0,unclassified,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G181,0.0,0,ticino,73.0,food and drink,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G713,0.0,0,ticino,73.0,infrastructure,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G108,0.0,0,ticino,73.0,micro plastics (< 5mm),Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G107,0.0,0,ticino,73.0,micro plastics (< 5mm),Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G173,0.0,0,ticino,73.0,unclassified,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G942,0.0,0,ticino,73.0,unclassified,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G43,0.0,0,ticino,73.0,recreation,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G928,0.0,0,ticino,73.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G128,0.0,0,ticino,73.0,unclassified,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G908,0.0,0,ticino,73.0,infrastructure,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G117,0.0,0,ticino,73.0,micro plastics (< 5mm),Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G64,0.0,0,ticino,73.0,unclassified,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G907,0.0,0,ticino,73.0,food and drink,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G917,0.0,0,ticino,73.0,unclassified,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G2,0.0,0,ticino,73.0,packaging non food,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G900,0.0,0,ticino,73.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G202,0.0,0,ticino,73.0,unclassified,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G115,0.0,0,ticino,73.0,micro plastics (< 5mm),Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G906,0.0,0,ticino,73.0,food and drink,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G197,0.0,0,ticino,73.0,infrastructure,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G186,0.0,0,ticino,73.0,infrastructure,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G167,0.0,0,ticino,73.0,recreation,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G136,0.0,0,ticino,73.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G903,0.0,0,ticino,73.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G132,0.0,0,ticino,73.0,recreation,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G927,0.0,0,ticino,73.0,infrastructure,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G36,0.0,0,ticino,73.0,agriculture,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G902,0.0,0,ticino,73.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G129,0.0,0,ticino,73.0,unclassified,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G6,0.0,0,ticino,73.0,packaging non food,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G53,0.0,0,ticino,73.0,recreation,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G92,0.0,0,ticino,73.0,recreation,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G37,0.0,0,ticino,73.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G199,0.0,0,ticino,73.0,infrastructure,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G71,0.0,0,ticino,73.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G133,0.0,0,ticino,73.0,waste water,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G138,0.0,0,ticino,73.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G80,0.0,0,ticino,73.0,plastic pieces,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G190,0.0,0,ticino,73.0,infrastructure,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G59,0.0,0,ticino,73.0,recreation,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G39,0.0,0,ticino,73.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G29,0.0,0,ticino,73.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G68,0.0,0,ticino,73.0,infrastructure,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G161,0.0,0,ticino,73.0,agriculture,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G14,0.0,0,ticino,73.0,unclassified,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G183,0.0,0,ticino,73.0,recreation,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G61,0.0,0,ticino,73.0,recreation,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G105,0.0,0,ticino,73.0,micro plastics (< 5mm),Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G113,0.0,0,ticino,73.0,micro plastics (< 5mm),Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G104,0.0,0,ticino,73.0,micro plastics (< 5mm),Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G55,0.0,0,ticino,73.0,recreation,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G109,0.0,0,ticino,73.0,micro plastics (< 5mm),Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G123,0.0,0,ticino,73.0,micro plastics (< 5mm),Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G150,0.0,0,ticino,73.0,food and drink,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G114,0.0,0,ticino,73.0,micro plastics (< 5mm),Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G140,0.0,0,ticino,73.0,agriculture,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G195,0.0,0,ticino,73.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G118,0.0,0,ticino,73.0,micro plastics (< 5mm),Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G176,0.0,0,ticino,73.0,food and drink,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G925,0.0,0,ticino,73.0,packaging non food,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G17,0.0,0,ticino,73.0,infrastructure,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G116,0.0,0,ticino,73.0,micro plastics (< 5mm),Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G63,0.0,0,ticino,73.0,recreation,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G913,0.0,0,ticino,73.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G19,0.0,0,ticino,73.0,unclassified,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G102,0.0,0,ticino,73.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G49,0.0,0,ticino,73.0,recreation,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G944,0.0,0,ticino,73.0,unclassified,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G111,0.0,0,ticino,73.0,micro plastics (< 5mm),Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G945,0.0,0,ticino,73.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G60,0.0,0,ticino,73.0,recreation,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G119,0.0,0,ticino,73.0,micro plastics (< 5mm),Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G52,0.0,0,ticino,73.0,recreation,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G172,0.0,0,ticino,73.0,agriculture,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G143,0.0,0,ticino,73.0,recreation,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G41,0.0,0,ticino,73.0,agriculture,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G188,0.0,0,ticino,73.0,infrastructure,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G162,0.0,0,ticino,73.0,infrastructure,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G40,0.0,0,ticino,73.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G999,0.0,0,ticino,73.0,unclassified,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G141,0.0,0,ticino,73.0,unclassified,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G207,0.0,0,ticino,73.0,unclassified,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G174,0.0,0,ticino,73.0,infrastructure,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G160,0.0,0,ticino,73.0,infrastructure,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G84,0.0,0,ticino,73.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G94,0.0,0,ticino,73.0,recreation,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G196,0.0,0,ticino,73.0,unclassified,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G185,0.0,0,ticino,73.0,unclassified,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G932,0.0,0,ticino,73.0,waste water,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G214,0.0,0,ticino,73.0,infrastructure,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G1,0.0,0,ticino,73.0,food and drink,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G166,0.0,0,ticino,73.0,infrastructure,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G180,0.0,0,ticino,73.0,unclassified,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G56,0.0,0,ticino,73.0,recreation,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G88,0.0,0,ticino,73.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G205,0.0,0,ticino,73.0,unclassified,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G82,0.03,2,ticino,66.66666666666667,infrastructure,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G211,0.04,3,ticino,75.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G32,0.04,3,ticino,75.0,recreation,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G81,0.03,2,ticino,66.66666666666667,infrastructure,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G200,0.05,4,ticino,80.0,food and drink,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G30,0.03,2,ticino,66.66666666666667,food and drink,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G79,0.01,1,ticino,100.0,plastic pieces,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G921,0.01,1,ticino,100.0,infrastructure,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G131,0.01,1,ticino,100.0,personal items,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G27,0.07,6,ticino,85.71428571428571,tobacco,Gambarogno,l,Ticino
"('pacha-mama-gerra', '2020-08-10')",2020-08-10,lago-maggiore,pacha-mama-gerra,G73,0.01,1,ticino,100.0,recreation,Gambarogno,l,Ticino
"('gerra-gambarogno', '2020-08-09')",2020-08-09,lago-maggiore,gerra-gambarogno,G48,0.0,0,ticino,75.0,recreation,Gambarogno,l,Ticino
"('gerra-gambarogno', '2020-08-09')",2020-08-09,lago-maggiore,gerra-gambarogno,G170,0.0,0,ticino,75.0,agriculture,Gambarogno,l,Ticino
"('gerra-gambarogno', '2020-08-09')",2020-08-09,lago-maggiore,gerra-gambarogno,G709,0.0,0,ticino,75.0,recreation,Gambarogno,l,Ticino
"('gerra-gambarogno', '2020-08-09')",2020-08-09,lago-maggiore,gerra-gambarogno,G705,0.0,0,ticino,75.0,infrastructure,Gambarogno,l,Ticino
"('gerra-gambarogno', '2020-08-09')",2020-08-09,lago-maggiore,gerra-gambarogno,G919,0.0,0,ticino,75.0,infrastructure,Gambarogno,l,Ticino
"('gerra-gambarogno', '2020-08-09')",2020-08-09,lago-maggiore,gerra-gambarogno,G178,0.0,0,ticino,75.0,food and drink,Gambarogno,l,Ticino
"('gerra-gambarogno', '2020-08-09')",2020-08-09,lago-maggiore,gerra-gambarogno,G93,0.0,0,ticino,75.0,infrastructure,Gambarogno,l,Ticino
"('gerra-gambarogno', '2020-08-09')",2020-08-09,lago-maggiore,gerra-gambarogno,G24,0.0,0,ticino,75.0,food and drink,Gambarogno,l,Ticino
"('gerra-gambarogno', '2020-08-09')",2020-08-09,lago-maggiore,gerra-gambarogno,G30,0.0,0,ticino,75.0,food and drink,Gambarogno,l,Ticino
"('gerra-gambarogno', '2020-08-09')",2020-08-09,lago-maggiore,gerra-gambarogno,G78,0.0,0,ticino,75.0,plastic pieces,Gambarogno,l,Ticino
"('gerra-gambarogno', '2020-08-09')",2020-08-09,lago-maggiore,gerra-gambarogno,G122,0.0,0,ticino,75.0,micro plastics (< 5mm),Gambarogno,l,Ticino
"('gerra-gambarogno', '2020-08-09')",2020-08-09,lago-maggiore,gerra-gambarogno,G915,0.0,0,ticino,75.0,personal items,Gambarogno,l,Ticino
